,ID,LONG,LAT,threshold,beta
2865,geo_985,138.5,94.5,0.95,0.06963600388146189
2866,geo_985,138.5,94.5,0.99,0.060926568206918025
2867,geo_986,138.5,78.5,0.9,-0.08679975114384746
2868,geo_986,138.5,78.5,0.95,-0.08967103589763331
2869,geo_986,138.5,78.5,0.99,0.2681424338261381
2870,geo_987,138.5,98.5,0.9,-0.0120951366511779
2871,geo_987,138.5,98.5,0.95,-0.002854193186771383
2872,geo_987,138.5,98.5,0.99,-0.055220022425057
2873,geo_988,138.5,102.5,0.9,-0.00040529305563809237
2874,geo_988,138.5,102.5,0.95,0.017623080596752876
2875,geo_988,138.5,102.5,0.99,0.018220318336915828
2876,geo_989,138.5,110.5,0.9,0.007127225055137067
2877,geo_989,138.5,110.5,0.95,0.005805757702075181
2878,geo_989,138.5,110.5,0.99,0.042939129797705616
2879,geo_990,138.5,106.5,0.9,0.014912350238292238
2880,geo_990,138.5,106.5,0.95,0.015858930864157118
2881,geo_990,138.5,106.5,0.99,-0.0018624980343055625
2882,geo_991,138.5,114.5,0.9,0.014103314028274732
2883,geo_991,138.5,114.5,0.95,0.035348770534806694
2884,geo_991,138.5,114.5,0.99,0.08395530051797245
2885,geo_992,138.5,118.5,0.9,0.006917612369164321
2886,geo_992,138.5,118.5,0.95,0.006658480044882686
2887,geo_992,138.5,118.5,0.99,0.015942985543196564
2888,geo_993,138.5,122.5,0.9,0.09562407401438884
2889,geo_993,138.5,122.5,0.95,0.10130095860625651
2890,geo_993,138.5,122.5,0.99,0.0849783277923469
2891,geo_994,138.5,126.5,0.9,0.10466633188040791
2892,geo_994,138.5,126.5,0.95,0.11425633727443271
2893,geo_994,138.5,126.5,0.99,0.11568543141217218
2894,geo_995,138.5,134.5,0.9,0.13001254167937842
2895,geo_995,138.5,134.5,0.95,0.13174396726484888
2896,geo_995,138.5,134.5,0.99,0.13940049098524993
2897,geo_996,138.5,130.5,0.9,0.14762775018122154
2898,geo_996,138.5,130.5,0.95,0.1490260054491605
2899,geo_996,138.5,130.5,0.99,0.15077864481471087
2900,geo_997,138.5,138.5,0.9,0.12149557741153046
2901,geo_997,138.5,138.5,0.95,0.10782109760656326
2902,geo_997,138.5,138.5,0.99,0.08732564848704796
2903,geo_998,138.5,142.5,0.9,0.12270391498508601
2904,geo_998,138.5,142.5,0.95,0.12386770879468037
2905,geo_998,138.5,142.5,0.99,0.1270561327643474
2906,geo_999,138.5,146.5,0.9,0.1317563532607317
2907,geo_999,138.5,146.5,0.95,0.1308901902565396
2908,geo_999,138.5,146.5,0.99,0.12264122497190781
2909,geo_1000,138.5,150.5,0.9,0.10410596643091705
2910,geo_1000,138.5,150.5,0.95,0.09436534948054821
2911,geo_1000,138.5,150.5,0.99,0.07039421378216619
2912,geo_1001,138.5,154.5,0.9,0.1107962032602356
2913,geo_1001,138.5,154.5,0.95,0.1047661046860815
2914,geo_1001,138.5,154.5,0.99,0.09346878302052786
2915,geo_1002,138.5,162.5,0.9,0.11314098865370253
2916,geo_1002,138.5,162.5,0.95,0.10942540049954827
2917,geo_1002,138.5,162.5,0.99,0.10388240821384387
2918,geo_1003,138.5,158.5,0.9,0.09428359489045335
2919,geo_1003,138.5,158.5,0.95,0.08438151019205731
2920,geo_1003,138.5,158.5,0.99,0.07128302627986445
2921,geo_1004,138.5,166.5,0.9,0.11414848137549657
2922,geo_1004,138.5,166.5,0.95,0.11245669605494871
2923,geo_1004,138.5,166.5,0.99,0.11787962091316076
2924,geo_1005,138.5,170.5,0.9,0.12158059727362915
2925,geo_1005,138.5,170.5,0.95,0.11425105056831074
2926,geo_1005,138.5,170.5,0.99,0.10966292236679223
2927,geo_1006,138.5,174.5,0.9,0.08491006603916182
2928,geo_1006,138.5,174.5,0.95,0.07806806699792404
2929,geo_1006,138.5,174.5,0.99,0.07175377637992253
2930,geo_1007,138.5,182.5,0.9,0.05539398232666334
2931,geo_1007,138.5,182.5,0.95,0.05867882311184631
2932,geo_1007,138.5,182.5,0.99,0.06550875283937256
2933,geo_1008,138.5,178.5,0.9,0.06605614976706026
2934,geo_1008,138.5,178.5,0.95,0.06168657487614771
2935,geo_1008,138.5,178.5,0.99,0.06716730962396722
2936,geo_1009,138.5,186.5,0.9,0.06988149835595717
2937,geo_1009,138.5,186.5,0.95,0.07729174078854337
2938,geo_1009,138.5,186.5,0.99,0.0854954642112197
2939,geo_1010,138.5,190.5,0.9,0.0533798401045173
2940,geo_1010,138.5,190.5,0.95,0.054026449298390525
2941,geo_1010,138.5,190.5,0.99,0.057666742929123736
2942,geo_1011,138.5,194.5,0.9,0.03455946529963315
2943,geo_1011,138.5,194.5,0.95,0.031540720383469896
2944,geo_1011,138.5,194.5,0.99,0.031210908297456152
2945,geo_1012,138.5,202.5,0.9,0.060718751858794655
2946,geo_1012,138.5,202.5,0.95,0.06031766347466243
2947,geo_1012,138.5,202.5,0.99,0.052557919050021384
2948,geo_1013,138.5,198.5,0.9,0.03016186093718499
2949,geo_1013,138.5,198.5,0.95,0.030684951616961074
2950,geo_1013,138.5,198.5,0.99,0.030148428334855926
2951,geo_1014,138.5,210.5,0.9,0.042959301253903306
2952,geo_1014,138.5,210.5,0.95,0.041766754399867254
2953,geo_1014,138.5,210.5,0.99,0.031744144435843724
2954,geo_1015,138.5,214.5,0.9,0.04346986182801741
2955,geo_1015,138.5,214.5,0.95,0.04612057962454717
2956,geo_1015,138.5,214.5,0.99,0.05419531673648435
2957,geo_1016,138.5,206.5,0.9,0.047172787845546196
2958,geo_1016,138.5,206.5,0.95,0.04437093815275808
2959,geo_1016,138.5,206.5,0.99,0.031845959959732585
2960,geo_1017,138.5,218.5,0.9,0.044586937782900814
2961,geo_1017,138.5,218.5,0.95,0.04759141539839809
2962,geo_1017,138.5,218.5,0.99,0.0517266681569213
2963,geo_1018,138.5,222.5,0.9,0.043767146705062855
2964,geo_1018,138.5,222.5,0.95,0.043729800760284335
2965,geo_1018,138.5,222.5,0.99,0.0470139478042709
2966,geo_1019,138.5,226.5,0.9,0.057899400306064906
2967,geo_1019,138.5,226.5,0.95,0.05887787649482638
2968,geo_1019,138.5,226.5,0.99,0.057514424977115064
2969,geo_1020,138.5,238.5,0.9,0.05935252032734709
2970,geo_1020,138.5,238.5,0.95,0.06396825656961759
2971,geo_1020,138.5,238.5,0.99,0.06852357292241432
2972,geo_1021,138.5,234.5,0.9,0.05800233879672706
2973,geo_1021,138.5,234.5,0.95,0.060198771931040666
2974,geo_1021,138.5,234.5,0.99,0.06756370391434957
2975,geo_1022,138.5,230.5,0.9,0.051007118507159964
2976,geo_1022,138.5,230.5,0.95,0.050242488658997594
2977,geo_1022,138.5,230.5,0.99,0.0510953501021635
2978,geo_1023,138.5,242.5,0.9,0.051657323584406854
2979,geo_1023,138.5,242.5,0.95,0.05192928047757962
2980,geo_1023,138.5,242.5,0.99,0.05083135962660447
2981,geo_1024,138.5,254.5,0.9,0.05697821634306091
2982,geo_1024,138.5,254.5,0.95,0.058108273117632066
2983,geo_1024,138.5,254.5,0.99,0.06627626417783494
2984,geo_1025,138.5,246.5,0.9,0.05748794640738609
2985,geo_1025,138.5,246.5,0.95,0.053661688309648015
2986,geo_1025,138.5,246.5,0.99,0.05655972397762023
2987,geo_1026,138.5,250.5,0.9,0.057128029119775284
2988,geo_1026,138.5,250.5,0.95,0.057074981794560976
2989,geo_1026,138.5,250.5,0.99,0.05360118097472359
2990,geo_1027,138.5,258.5,0.9,0.058523665179613854
2991,geo_1027,138.5,258.5,0.95,0.05825185371019662
2992,geo_1027,138.5,258.5,0.99,0.06148925638942147
2993,geo_1028,138.5,262.5,0.9,0.056701282780872046
2994,geo_1028,138.5,262.5,0.95,0.05647324485223166
2995,geo_1028,138.5,262.5,0.99,0.05888729408621993
2996,geo_1029,138.5,266.5,0.9,0.0408360429360966
2997,geo_1029,138.5,266.5,0.95,0.04533797149562119
2998,geo_1029,138.5,266.5,0.99,0.05810040844284716
2999,geo_1030,138.5,270.5,0.9,0.03986943092524363
3000,geo_1030,138.5,270.5,0.95,0.045195481180543694
3001,geo_1030,138.5,270.5,0.99,0.06122117408510979
3002,geo_1031,138.5,278.5,0.9,0.04379352149491936
3003,geo_1031,138.5,278.5,0.95,0.05001138357912827
3004,geo_1031,138.5,278.5,0.99,0.06938238273639617
3005,geo_1032,138.5,274.5,0.9,0.03579028221665138
3006,geo_1032,138.5,274.5,0.95,0.041165082103173295
3007,geo_1032,138.5,274.5,0.99,0.06635600554491936
3008,geo_1033,138.5,286.5,0.9,0.04955817176905024
3009,geo_1033,138.5,286.5,0.95,0.057067911494363396
3010,geo_1033,138.5,286.5,0.99,0.07039332781975255
3011,geo_1034,138.5,282.5,0.9,0.050064943190497174
3012,geo_1034,138.5,282.5,0.95,0.05674733827399658
3013,geo_1034,138.5,282.5,0.99,0.07233670548946584
3014,geo_1035,138.5,290.5,0.9,0.04120025380770759
3015,geo_1035,138.5,290.5,0.95,0.04446473769346619
3016,geo_1035,138.5,290.5,0.99,0.046458736244474004
3017,geo_1036,142.5,54.5,0.9,-0.0245117182739046
3018,geo_1036,142.5,54.5,0.95,-0.026297555515707043
3019,geo_1036,142.5,54.5,0.99,-0.022162694267304134
3020,geo_1037,138.5,294.5,0.9,0.04302179664426113
3021,geo_1037,138.5,294.5,0.95,0.04614448553177157
3022,geo_1037,138.5,294.5,0.99,0.052008223065507925
3023,geo_1038,142.5,62.5,0.9,0.03598699680254355
3024,geo_1038,142.5,62.5,0.95,0.0354108621447409
3025,geo_1038,142.5,62.5,0.99,0.027093137139098708
3026,geo_1039,142.5,58.5,0.9,-0.03976466172785222
3027,geo_1039,142.5,58.5,0.95,-0.04462813336256594
3028,geo_1039,142.5,58.5,0.99,-0.04910128558542802
3029,geo_1040,142.5,66.5,0.9,0.01606266919337593
3030,geo_1040,142.5,66.5,0.95,0.024833536599088997
3031,geo_1040,142.5,66.5,0.99,0.02512381077986471
3032,geo_1041,142.5,70.5,0.9,0.09120021303235776
3033,geo_1041,142.5,70.5,0.95,0.11140045301122527
3034,geo_1041,142.5,70.5,0.99,0.11389834887143513
3035,geo_1042,142.5,74.5,0.9,-0.038128037900046846
3036,geo_1042,142.5,74.5,0.95,-0.05515906910472097
3037,geo_1042,142.5,74.5,0.99,-0.05278686391339834
3038,geo_1043,142.5,78.5,0.9,0.18646333468420884
3039,geo_1043,142.5,78.5,0.95,0.16634412149871067
3040,geo_1043,142.5,78.5,0.99,0.08307809264046628
3041,geo_1044,142.5,86.5,0.9,-0.01764377879282386
3042,geo_1044,142.5,86.5,0.95,-0.052258780839325655
3043,geo_1044,142.5,86.5,0.99,-0.07884524812396987
3044,geo_1045,142.5,82.5,0.9,-0.04698903619675979
3045,geo_1045,142.5,82.5,0.95,-0.032690856110456565
3046,geo_1045,142.5,82.5,0.99,-0.016623437534851293
3047,geo_1046,142.5,90.5,0.9,-0.11074972583332122
3048,geo_1046,142.5,90.5,0.95,-0.12090834164787777
3049,geo_1046,142.5,90.5,0.99,-0.07828269800790794
3050,geo_1047,142.5,94.5,0.9,0.0984119116320871
3051,geo_1047,142.5,94.5,0.95,0.07954084143404738
3052,geo_1047,142.5,94.5,0.99,0.08418131409958728
3053,geo_1048,142.5,98.5,0.9,0.05144648469929754
3054,geo_1048,142.5,98.5,0.95,0.05512183027959004
3055,geo_1048,142.5,98.5,0.99,0.11917985736214659
3056,geo_1049,142.5,102.5,0.9,0.0499261794262693
3057,geo_1049,142.5,102.5,0.95,0.07838077015279182
3058,geo_1049,142.5,102.5,0.99,0.16479057750315906
3059,geo_1050,142.5,110.5,0.9,0.012134877826892815
3060,geo_1050,142.5,110.5,0.95,0.026069715952175165
3061,geo_1050,142.5,110.5,0.99,0.02467376867844094
3062,geo_1051,142.5,106.5,0.9,0.08923728683768084
3063,geo_1051,142.5,106.5,0.95,0.08612898380104439
3064,geo_1051,142.5,106.5,0.99,0.09266192051036137
3065,geo_1052,142.5,114.5,0.9,0.03952297894492671
3066,geo_1052,142.5,114.5,0.95,0.05537293283296855
3067,geo_1052,142.5,114.5,0.99,0.12227735819330211
3068,geo_1053,142.5,122.5,0.9,0.09141465313080392
3069,geo_1053,142.5,122.5,0.95,0.08872822178559298
3070,geo_1053,142.5,122.5,0.99,0.08411488970091853
3071,geo_1054,142.5,118.5,0.9,0.08449752353585993
3072,geo_1054,142.5,118.5,0.95,0.0904312795682141
3073,geo_1054,142.5,118.5,0.99,0.030594262784151727
3074,geo_1055,142.5,126.5,0.9,0.11743722757137506
3075,geo_1055,142.5,126.5,0.95,0.11239409415509066
3076,geo_1055,142.5,126.5,0.99,0.12397739884853705
3077,geo_1056,142.5,130.5,0.9,0.12248172847388802
3078,geo_1056,142.5,130.5,0.95,0.1351859780096944
3079,geo_1056,142.5,130.5,0.99,0.16786772880604353
3080,geo_1057,142.5,134.5,0.9,0.1131795391229286
3081,geo_1057,142.5,134.5,0.95,0.10915247299028555
3082,geo_1057,142.5,134.5,0.99,0.10083485152914103
3083,geo_1058,142.5,138.5,0.9,0.11742752097672478
3084,geo_1058,142.5,138.5,0.95,0.11030215573278722
3085,geo_1058,142.5,138.5,0.99,0.12132347784420455
3086,geo_1059,142.5,142.5,0.9,0.12694439950202682
3087,geo_1059,142.5,142.5,0.95,0.1400439483150057
3088,geo_1059,142.5,142.5,0.99,0.1598764313811735
3089,geo_1060,142.5,146.5,0.9,0.11304200005153967
3090,geo_1060,142.5,146.5,0.95,0.10934843827484646
3091,geo_1060,142.5,146.5,0.99,0.09964226578339483
3092,geo_1061,142.5,150.5,0.9,0.10695328872521079
3093,geo_1061,142.5,150.5,0.95,0.09808224284672157
3094,geo_1061,142.5,150.5,0.99,0.12188232452319048
3095,geo_1062,142.5,154.5,0.9,0.08449925713727141
3096,geo_1062,142.5,154.5,0.95,0.08776155423843582
3097,geo_1062,142.5,154.5,0.99,0.09620951107431598
3098,geo_1063,142.5,158.5,0.9,0.1010707716820209
3099,geo_1063,142.5,158.5,0.95,0.09570718360885144
3100,geo_1063,142.5,158.5,0.99,0.08180724314648921
3101,geo_1064,142.5,162.5,0.9,0.08798257534310254
3102,geo_1064,142.5,162.5,0.95,0.0822740174463003
3103,geo_1064,142.5,162.5,0.99,0.08183171850789686
3104,geo_1065,142.5,166.5,0.9,0.08635966741962811
3105,geo_1065,142.5,166.5,0.95,0.07891890543890465
3106,geo_1065,142.5,166.5,0.99,0.07705367179350202
3107,geo_1066,142.5,174.5,0.9,0.05094373196305354
3108,geo_1066,142.5,174.5,0.95,0.05016555943398625
3109,geo_1066,142.5,174.5,0.99,0.04768705527117557
3110,geo_1067,142.5,170.5,0.9,0.07068800347469639
3111,geo_1067,142.5,170.5,0.95,0.06596872535419022
3112,geo_1067,142.5,170.5,0.99,0.05994630536293072
3113,geo_1068,142.5,178.5,0.9,0.04127662177650946
3114,geo_1068,142.5,178.5,0.95,0.04141166989535048
3115,geo_1068,142.5,178.5,0.99,0.042570887875230244
3116,geo_1069,142.5,182.5,0.9,0.04137062149559605
3117,geo_1069,142.5,182.5,0.95,0.04085803841664423
3118,geo_1069,142.5,182.5,0.99,0.030596714560365043
3119,geo_1070,142.5,186.5,0.9,0.050548237971770243
3120,geo_1070,142.5,186.5,0.95,0.05426939026258203
3121,geo_1070,142.5,186.5,0.99,0.06268221369462754
3122,geo_1071,142.5,190.5,0.9,0.06263538293833223
3123,geo_1071,142.5,190.5,0.95,0.06733764975159615
3124,geo_1071,142.5,190.5,0.99,0.07031667429911392
3125,geo_1072,142.5,202.5,0.9,0.059740387400796305
3126,geo_1072,142.5,202.5,0.95,0.05730470968437945
3127,geo_1072,142.5,202.5,0.99,0.0528054504475966
3128,geo_1073,142.5,194.5,0.9,0.04784795796933077
3129,geo_1073,142.5,194.5,0.95,0.0512916222531268
3130,geo_1073,142.5,194.5,0.99,0.061447059179767796
3131,geo_1074,142.5,198.5,0.9,0.04939591197891226
3132,geo_1074,142.5,198.5,0.95,0.05248254022624534
3133,geo_1074,142.5,198.5,0.99,0.059261162630977915
3134,geo_1075,142.5,206.5,0.9,0.05056130808073661
3135,geo_1075,142.5,206.5,0.95,0.051125494364522024
3136,geo_1075,142.5,206.5,0.99,0.05000692554911004
3137,geo_1076,142.5,210.5,0.9,0.05812489890000805
3138,geo_1076,142.5,210.5,0.95,0.056062645334861175
3139,geo_1076,142.5,210.5,0.99,0.05011519843313061
3140,geo_1077,142.5,218.5,0.9,0.06958717256811439
3141,geo_1077,142.5,218.5,0.95,0.07350138427104408
3142,geo_1077,142.5,218.5,0.99,0.07281634305748665
3143,geo_1078,142.5,214.5,0.9,0.06673947051424499
3144,geo_1078,142.5,214.5,0.95,0.06734557964058246
3145,geo_1078,142.5,214.5,0.99,0.0546280348384179
3146,geo_1079,142.5,222.5,0.9,0.061945025423399885
3147,geo_1079,142.5,222.5,0.95,0.059747856794208666
3148,geo_1079,142.5,222.5,0.99,0.05531735342216267
3149,geo_1080,142.5,230.5,0.9,0.08970598128382176
3150,geo_1080,142.5,230.5,0.95,0.08562037055530906
3151,geo_1080,142.5,230.5,0.99,0.08089997665463086
3152,geo_1081,142.5,226.5,0.9,0.06520135151069646
3153,geo_1081,142.5,226.5,0.95,0.06202050666673099
3154,geo_1081,142.5,226.5,0.99,0.051000837043341414
3155,geo_1082,142.5,234.5,0.9,0.0993068879172624
3156,geo_1082,142.5,234.5,0.95,0.0962792162233839
3157,geo_1082,142.5,234.5,0.99,0.08415324911611961
3158,geo_1083,142.5,238.5,0.9,0.06126244855831095
3159,geo_1083,142.5,238.5,0.95,0.05807611277866884
3160,geo_1083,142.5,238.5,0.99,0.04413652519730095
3161,geo_1084,142.5,242.5,0.9,0.0378821943942087
3162,geo_1084,142.5,242.5,0.95,0.03796813235193562
3163,geo_1084,142.5,242.5,0.99,0.04503284856955666
3164,geo_1085,142.5,246.5,0.9,0.04129683900884129
3165,geo_1085,142.5,246.5,0.95,0.041898959184660745
3166,geo_1085,142.5,246.5,0.99,0.04846713502197439
3167,geo_1086,142.5,250.5,0.9,0.05298961208333544
3168,geo_1086,142.5,250.5,0.95,0.052139966226651145
3169,geo_1086,142.5,250.5,0.99,0.0641527217648162
3170,geo_1087,142.5,254.5,0.9,0.059210366026914776
3171,geo_1087,142.5,254.5,0.95,0.06133742999122853
3172,geo_1087,142.5,254.5,0.99,0.0668458486063035
3173,geo_1088,142.5,258.5,0.9,0.0615767930360214
3174,geo_1088,142.5,258.5,0.95,0.06184028302974307
3175,geo_1088,142.5,258.5,0.99,0.059240144474184894
3176,geo_1089,142.5,266.5,0.9,0.06317879256131607
3177,geo_1089,142.5,266.5,0.95,0.06784786965116894
3178,geo_1089,142.5,266.5,0.99,0.0661063687788237
3179,geo_1090,142.5,274.5,0.9,0.05929247539285917
3180,geo_1090,142.5,274.5,0.95,0.06098551291726917
3181,geo_1090,142.5,274.5,0.99,0.06309703448913656
3182,geo_1091,142.5,262.5,0.9,0.05671462972545052
3183,geo_1091,142.5,262.5,0.95,0.05550494016378627
3184,geo_1091,142.5,262.5,0.99,0.05431151751877719
3185,geo_1092,142.5,270.5,0.9,0.07175077638937945
3186,geo_1092,142.5,270.5,0.95,0.07077806583297719
3187,geo_1092,142.5,270.5,0.99,0.07332290092022088
3188,geo_1093,142.5,278.5,0.9,0.036401560400931836
3189,geo_1093,142.5,278.5,0.95,0.04343242192418814
3190,geo_1093,142.5,278.5,0.99,0.05566125720882278
3191,geo_1094,142.5,282.5,0.9,0.050358168413094956
3192,geo_1094,142.5,282.5,0.95,0.04951162918797214
3193,geo_1094,142.5,282.5,0.99,0.05890647440327633
3194,geo_1095,142.5,290.5,0.9,0.04212417265879899
3195,geo_1095,142.5,290.5,0.95,0.043333358023238386
3196,geo_1095,142.5,290.5,0.99,0.04772928188927418
3197,geo_1096,142.5,286.5,0.9,0.05035970447990319
3198,geo_1096,142.5,286.5,0.95,0.05181580127736588
3199,geo_1096,142.5,286.5,0.99,0.05640204655172713
3200,geo_1097,142.5,294.5,0.9,0.04203256751121505
3201,geo_1097,142.5,294.5,0.95,0.042079102121303405
3202,geo_1097,142.5,294.5,0.99,0.03588276599734366
3203,geo_1098,146.5,58.5,0.9,0.00010315688053282122
3204,geo_1098,146.5,58.5,0.95,0.00292026349653266
3205,geo_1098,146.5,58.5,0.99,0.001904169512467474
3206,geo_1099,146.5,62.5,0.9,0.023850332660655487
3207,geo_1099,146.5,62.5,0.95,0.005773065012684056
3208,geo_1099,146.5,62.5,0.99,-0.02914372661257697
3209,geo_1100,146.5,54.5,0.9,-0.029215907991001218
3210,geo_1100,146.5,54.5,0.95,-0.04460831964388384
3211,geo_1100,146.5,54.5,0.99,-0.08046479120133417
3212,geo_1101,146.5,66.5,0.9,-0.019346341401215626
3213,geo_1101,146.5,66.5,0.95,-0.02998407109595018
3214,geo_1101,146.5,66.5,0.99,0.006186575705117077
3215,geo_1102,146.5,70.5,0.9,-0.06844555790975025
3216,geo_1102,146.5,70.5,0.95,-0.0843199010733336
3217,geo_1102,146.5,70.5,0.99,-0.15937261593191454
3218,geo_1103,146.5,74.5,0.9,0.019170674198915185
3219,geo_1103,146.5,74.5,0.95,0.042647317433589495
3220,geo_1103,146.5,74.5,0.99,0.08130873423190625
3221,geo_1104,146.5,78.5,0.9,0.016698252927039435
3222,geo_1104,146.5,78.5,0.95,0.02445347058513475
3223,geo_1104,146.5,78.5,0.99,0.04938286350604873
3224,geo_1105,146.5,86.5,0.9,0.0027710994328127517
3225,geo_1105,146.5,86.5,0.95,0.009196087837962759
3226,geo_1105,146.5,86.5,0.99,0.020192173846457065
3227,geo_1106,146.5,82.5,0.9,-0.0016650362055743494
3228,geo_1106,146.5,82.5,0.95,0.00578137106095168
3229,geo_1106,146.5,82.5,0.99,0.017859769102178222
3230,geo_1107,146.5,90.5,0.9,0.012073096397604758
3231,geo_1107,146.5,90.5,0.95,0.017204106849450215
3232,geo_1107,146.5,90.5,0.99,0.029513256679285046
3233,geo_1108,146.5,94.5,0.9,-0.005446041590831376
3234,geo_1108,146.5,94.5,0.95,-0.004638352997652333
3235,geo_1108,146.5,94.5,0.99,0.029277203680737014
3236,geo_1109,146.5,98.5,0.9,-0.05100187308024329
3237,geo_1109,146.5,98.5,0.95,-0.038662006528028973
3238,geo_1109,146.5,98.5,0.99,-0.017807049266260422
3239,geo_1110,146.5,110.5,0.9,0.01677176309256737
3240,geo_1110,146.5,110.5,0.95,0.029290919765110692
3241,geo_1110,146.5,110.5,0.99,-0.06611818672550046
3242,geo_1111,146.5,102.5,0.9,0.04150517891870853
3243,geo_1111,146.5,102.5,0.95,0.05493384728092957
3244,geo_1111,146.5,102.5,0.99,-0.23208854005228702
3245,geo_1112,146.5,106.5,0.9,0.03205851213853529
3246,geo_1112,146.5,106.5,0.95,0.07900616107429806
3247,geo_1112,146.5,106.5,0.99,0.1351341475670173
3248,geo_1113,146.5,114.5,0.9,0.008850503323971495
3249,geo_1113,146.5,114.5,0.95,0.026378999528474507
3250,geo_1113,146.5,114.5,0.99,0.05189061271538847
3251,geo_1114,146.5,118.5,0.9,0.03809096165705071
3252,geo_1114,146.5,118.5,0.95,0.03312958084950712
3253,geo_1114,146.5,118.5,0.99,0.03397037671151218
3254,geo_1115,146.5,130.5,0.9,0.022229220905715115
3255,geo_1115,146.5,130.5,0.95,0.02405687205011289
3256,geo_1115,146.5,130.5,0.99,0.023207865086151483
3257,geo_1116,146.5,122.5,0.9,0.06200036583322117
3258,geo_1116,146.5,122.5,0.95,0.07629124512989804
3259,geo_1116,146.5,122.5,0.99,0.15948899101444633
3260,geo_1117,146.5,126.5,0.9,0.08370900391119497
3261,geo_1117,146.5,126.5,0.95,0.0799518012151976
3262,geo_1117,146.5,126.5,0.99,0.10012075488769255
3263,geo_1118,146.5,134.5,0.9,-0.003752627656510932
3264,geo_1118,146.5,134.5,0.95,-0.0002940893694122296
3265,geo_1118,146.5,134.5,0.99,0.004227004542521354
3266,geo_1119,146.5,138.5,0.9,0.01477066086070471
3267,geo_1119,146.5,138.5,0.95,0.01980649337201036
3268,geo_1119,146.5,138.5,0.99,0.02573852445904907
3269,geo_1120,146.5,142.5,0.9,0.08799784666263001
3270,geo_1120,146.5,142.5,0.95,0.07496843976347295
3271,geo_1120,146.5,142.5,0.99,0.06373206767245682
3272,geo_1121,146.5,150.5,0.9,0.08248593134053135
3273,geo_1121,146.5,150.5,0.95,0.07957161180207786
3274,geo_1121,146.5,150.5,0.99,0.08308646373394435
3275,geo_1122,146.5,146.5,0.9,0.02706726264494766
3276,geo_1122,146.5,146.5,0.95,0.017817447804760477
3277,geo_1122,146.5,146.5,0.99,0.0003861563059094998
3278,geo_1123,146.5,154.5,0.9,0.054754732735278325
3279,geo_1123,146.5,154.5,0.95,0.052893419459448775
3280,geo_1123,146.5,154.5,0.99,0.05978048900256448
3281,geo_1124,146.5,158.5,0.9,0.052321931121721066
3282,geo_1124,146.5,158.5,0.95,0.04482968302148979
3283,geo_1124,146.5,158.5,0.99,0.031068716748969757
3284,geo_1125,146.5,162.5,0.9,0.08030256528218314
3285,geo_1125,146.5,162.5,0.95,0.07412958519784886
3286,geo_1125,146.5,162.5,0.99,0.06784597148925242
3287,geo_1126,146.5,166.5,0.9,0.04629106564189576
3288,geo_1126,146.5,166.5,0.95,0.0411007986634364
3289,geo_1126,146.5,166.5,0.99,0.03774176541590428
3290,geo_1127,146.5,178.5,0.9,0.04012796798389004
3291,geo_1127,146.5,178.5,0.95,0.03467853626716074
3292,geo_1127,146.5,178.5,0.99,0.02468053283507591
3293,geo_1128,146.5,174.5,0.9,0.038229127372714757
3294,geo_1128,146.5,174.5,0.95,0.04266815038491681
3295,geo_1128,146.5,174.5,0.99,0.05472190238840219
3296,geo_1129,146.5,170.5,0.9,0.044945632887132464
3297,geo_1129,146.5,170.5,0.95,0.0441216751137725
3298,geo_1129,146.5,170.5,0.99,0.030374445300856655
3299,geo_1130,146.5,182.5,0.9,0.025400956689078904
3300,geo_1130,146.5,182.5,0.95,0.026645448122822515
3301,geo_1130,146.5,182.5,0.99,0.021013491062305767
3302,geo_1131,146.5,190.5,0.9,0.05551866758126802
3303,geo_1131,146.5,190.5,0.95,0.058716205926083724
3304,geo_1131,146.5,190.5,0.99,0.06528524787150809
3305,geo_1132,146.5,186.5,0.9,0.025196951106842544
3306,geo_1132,146.5,186.5,0.95,0.023485512228851917
3307,geo_1132,146.5,186.5,0.99,0.02110031220006512
3308,geo_1133,146.5,194.5,0.9,0.0672000998905386
3309,geo_1133,146.5,194.5,0.95,0.07190859633247561
3310,geo_1133,146.5,194.5,0.99,0.07349736405172837
3311,geo_1134,146.5,198.5,0.9,0.06320366113130868
3312,geo_1134,146.5,198.5,0.95,0.06877640531501453
3313,geo_1134,146.5,198.5,0.99,0.07378136162532928
3314,geo_1135,146.5,202.5,0.9,0.06837877493755419
3315,geo_1135,146.5,202.5,0.95,0.0674512412596777
3316,geo_1135,146.5,202.5,0.99,0.06686234409900468
3317,geo_1136,146.5,206.5,0.9,0.051194026720378906
3318,geo_1136,146.5,206.5,0.95,0.05148171121388456
3319,geo_1136,146.5,206.5,0.99,0.05934437763874381
3320,geo_1137,146.5,210.5,0.9,0.05908700029626772
3321,geo_1137,146.5,210.5,0.95,0.0611574398537134
3322,geo_1137,146.5,210.5,0.99,0.05510838416246659
3323,geo_1138,146.5,222.5,0.9,0.07958469107694656
3324,geo_1138,146.5,222.5,0.95,0.0758693104010613
3325,geo_1138,146.5,222.5,0.99,0.07660995003863856
3326,geo_1139,146.5,214.5,0.9,0.061554823309414274
3327,geo_1139,146.5,214.5,0.95,0.0562137322285528
3328,geo_1139,146.5,214.5,0.99,0.04793981611341523
3329,geo_1140,146.5,218.5,0.9,0.0626420376208937
